,curve_date,curve_num,curve_name,dH,dH_std,Tm,Tm_std,fmax,fmax_std,fmin,fmin_std,s1,s1_std,s2,s2_std,rmse,celsius_min,celsius_max,data_file,blank,pass_qc,SEQID,conc_uM,Na_mM,Cuvette,dG_37,dS
22090323_7_SecondaryCoolingCurve,22090323,7,SecondaryCoolingCurve,-44.1668046046856,0.2906281008675714,55.69403388596261,0.09977755317689693,0.14861209924729815,0.004076845311170166,0.006896778484667909,0.00010459755238159218,0.0011932797379476945,4.424801220035234e-06,0.00019559999555207597,5.711686601830025e-05,0.00013433969543727594,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/7_SecondaryCoolingCurve.csv,,True,WC788,3.2,25.0,ECL micro cuvette,-2.5107821849704126,-0.13430927750996355
22090323_4_MeltingCurve,22090323,4,MeltingCurve,-44.346221443557184,0.19503653143905095,58.33561316777508,0.1241238800174118,0.06136716391228226,0.007136258409089195,0.007472068742453861,9.048855047527108e-05,0.00032226565746418245,3.60462679036703e-06,0.0013482336040904208,9.759871025509615e-05,0.0001273122236540441,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/4_MeltingCurve.csv,,True,WC578,3.2,25.0,ECL micro cuvette,-2.8542832285555346,-0.1337802296147079
22090323_1_MeltingCurve,22090323,1,MeltingCurve,-40.087339297116564,1.6264011729247076,53.53794549889853,0.8399051847614836,0.010000000020989552,0.13358602360580774,0.008046099217903002,0.0007324910942093688,0.0002909484331643508,3.230853264251107e-05,0.0018234296970192077,0.0003618121246631226,0.0008781510248026623,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/1_MeltingCurve.csv,,True,WC1048,3.2,25.0,ECL micro cuvette,-2.0293440318990967,-0.12270835165312742
22090323_2_SecondaryCoolingCurve,22090323,2,SecondaryCoolingCurve,-40.946614454240695,0.7005579726688184,52.32120019581337,0.24703240428038362,0.05771490160410343,0.006405662561165525,0.008126089558491673,0.0002482313388934625,0.0006784379636093352,1.1246062178948123e-05,0.0010431257918188663,8.967139049709968e-05,0.0002850598182045718,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/2_SecondaryCoolingCurve.csv,,True,WC1394,3.2,25.0,ECL micro cuvette,-1.9275170184543975,-0.1258071818016647
22090323_4_CoolingCurve,22090323,4,CoolingCurve,-42.93578721057764,0.22473904674588882,57.256139371000494,0.10995480197623789,0.143341179693186,0.005647974010738573,0.00731842892984165,9.70738942767975e-05,0.0005820247700512038,4.05054963783286e-06,8.885252092127871e-05,7.78460267323169e-05,0.00012759920883369225,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/4_CoolingCurve.csv,,True,WC578,3.2,25.0,ECL micro cuvette,-2.6322552341090484,-0.12994851515869285
22090323_7_SecondaryMeltingCurve,22090323,7,SecondaryMeltingCurve,-42.1055180050817,0.25311385718465834,56.733722806199985,0.13690110335690067,0.099618086245776,0.007120880435223912,0.005877662187256466,0.0001258827726983505,0.0008391123315139026,5.2919772148562724e-06,0.001234845577525956,9.776888484913242e-05,0.00016349519013639054,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/7_SecondaryMeltingCurve.csv,,True,WC788,3.2,25.0,ECL micro cuvette,-2.518762107616568,-0.12763745251479972
22090323_5_MeltingCurve,22090323,5,MeltingCurve,-47.90158466537979,0.26473787257263126,54.2438319694051,0.07689739221681399,0.0664195416159208,0.004754856382791521,0.007416019735232052,0.00014201820016527525,0.00033668614928705765,5.732256737487392e-06,0.00164948521867192,6.702767127781816e-05,0.0001946720638290888,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/5_MeltingCurve.csv,,True,WC1025,3.2,25.0,ECL micro cuvette,-2.5229762945418948,-0.14631181160998838
22090323_5_SecondaryCoolingCurve,22090323,5,SecondaryCoolingCurve,-37.6569741257652,0.4154795835811247,56.44228940308574,0.21326141064101908,0.2989356742409121,0.012829802257779967,0.004504298474362248,0.00028512369641466067,0.001148851375483595,1.3331568877151667e-05,-0.001497139210335341,0.0001767443958933463,0.0003179094482041714,12.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22090323_WC_batch1_hairpin_25mM-Na/5_SecondaryCoolingCurve.csv,,True,WC1025,3.2,25.0,ECL micro cuvette,-2.221343801226634,-0.11425320111087724
22111115_7_CoolingCurve,22111115,7,CoolingCurve,-11.571835965905718,4.154517708184356,63.00000019073466,41.052258827468826,0.010000000004682614,0.006497536641189741,0.009961254171250364,0.00018991419689862944,6.625594787257327e-06,1.878454923905468e-05,6.327581105436408e-05,0.00011575192814439165,4.134093778549395e-05,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/7_CoolingCurve.csv,,False,BNNN9183,9.0,25.0,ECL micro cuvette,-0.8950401224155411,-0.03442461984036814
22111115_4_SecondaryCoolingCurve,22111115,4,SecondaryCoolingCurve,-41.1237671239158,1.4104049647590038,52.33771545668979,0.35702705992679945,0.19286173725017378,0.0175399564775096,0.00718452406323937,0.0008108563975467979,0.00029455997595051464,4.1375504382288305e-05,-0.0004131844517407668,0.00023831232945271738,0.0016382762730045599,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/4_SecondaryCoolingCurve.csv,,True,BNNN3096,9.0,25.0,ECL micro cuvette,-1.9378446826136035,-0.12634506671385523
22111115_6_MeltingCurve,22111115,6,MeltingCurve,-29.932776639222144,0.5077074838560655,74.7393558870102,2.491181213653982,2.2909157273358236,0.8019209932926435,0.008948670403263262,0.0006984270499932776,0.00045527108167520147,3.6866178049485484e-05,-0.02335798626012786,0.009693612575598386,0.001424778873930184,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/6_MeltingCurve.csv,,True,BNNN8973,9.0,25.0,ECL micro cuvette,-3.2471350191032657,-0.08604108212193738
22111115_6_SecondaryMeltingCurve,22111115,6,SecondaryMeltingCurve,-36.91744438989744,0.38302827950629803,61.125439587881,0.4435473800141119,0.01000000004957958,0.011352396546603364,0.005037360281546097,0.0002998077598957822,0.0008672649338832272,1.3799640526303504e-05,0.004075596607711951,0.0004169748818768055,0.0006620352994632423,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/6_SecondaryMeltingCurve.csv,,True,BNNN8973,9.0,25.0,ECL micro cuvette,-2.664418227870657,-0.11044019397719422
22111115_3_SecondaryCoolingCurve,22111115,3,SecondaryCoolingCurve,-35.03002005260808,0.5970794946556103,51.478209501603764,0.2069538503849184,0.26036687444876916,0.010821098182655333,0.003427028925296602,0.0004952965726818589,0.0011196424363428825,2.924991936157482e-05,-0.00025116906799049765,0.00014491111360007968,0.0009009777038898265,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/3_SecondaryCoolingCurve.csv,,True,BNNN2110,9.0,25.0,ECL micro cuvette,-1.5623163801620736,-0.10790812082039661
22111115_3_CoolingCurve,22111115,3,CoolingCurve,-35.73307295140736,0.5498915124985836,51.24726455218427,0.18591428599603319,0.19739921078513795,0.008469938739244814,0.005920562621166081,0.0003898320178477912,0.0008130667619106191,2.25172255840651e-05,0.00023203446116148996,0.00011347295858316537,0.0007192530022754818,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/3_CoolingCurve.csv,,True,BNNN2110,9.0,25.0,ECL micro cuvette,-1.5693675601857733,-0.11015220180951664
22111115_6_CoolingCurve,22111115,6,CoolingCurve,-39.61806772308048,0.408057632943507,62.151632046404146,0.2544389837976885,0.47722877037201333,0.027620306348321914,0.0077998150778268716,0.00027776117004361294,0.0006586133034294228,1.2537561513760612e-05,-0.0029985355923871637,0.0003559712008722957,0.0006211713527097798,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/6_CoolingCurve.csv,,True,BNNN8973,9.0,25.0,ECL micro cuvette,-2.9718288446103815,-0.11815650130088699
22111115_6_SecondaryCoolingCurve,22111115,6,SecondaryCoolingCurve,-37.8764889451881,0.3367187792102334,61.68198905930158,0.24813470584676994,0.36946042588701333,0.0242498366117744,0.007391162726742478,0.00024172097133287997,0.0006765001160216055,1.1230189922167668e-05,-0.0012942815245828854,0.00031014957205886156,0.0005293724559969432,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/6_SecondaryCoolingCurve.csv,,True,BNNN8973,9.0,25.0,ECL micro cuvette,-2.7920482997349407,-0.11312087907610241
22111115_3_MeltingCurve,22111115,3,MeltingCurve,-35.563581561896214,0.5913309887186937,53.11226211734953,0.2648354494388654,0.14900874075915901,0.014760532815351259,0.005365978503214547,0.000468506628793231,0.0008169404260591762,2.557809506176371e-05,0.0017771715856862436,0.00019407595421996003,0.0009053970265081247,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/3_MeltingCurve.csv,,True,BNNN2110,9.0,25.0,ECL micro cuvette,-1.7562857078178151,-0.1090030496665433
22111115_3_SecondaryMeltingCurve,22111115,3,SecondaryMeltingCurve,-34.65473027439285,1.1175881921187467,52.19347946526866,0.502864005391445,0.1383438527521486,0.026185823084833106,0.005660273837761756,0.000908509348243295,0.0012801958399610847,5.141139590971027e-05,0.002394523510393043,0.0003443682093333002,0.0017086193845560244,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/3_SecondaryMeltingCurve.csv,,True,BNNN2110,9.0,25.0,ECL micro cuvette,-1.6183694035110339,-0.10651736537443758
22111115_5_SecondaryCoolingCurve,22111115,5,SecondaryCoolingCurve,-70.99361374565177,12.252669455207434,65.94884262767964,3.0154335201371354,0.010000001029331237,0.010787339985434135,0.008382227751586813,0.0003271964928552467,0.0007796977969767305,1.0468721635738228e-05,0.0010250408975744918,0.0007683488189004989,0.000939582020005223,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111115_Bulge7_hairpin_25mM-Na/5_SecondaryCoolingCurve.csv,,False,BNNN4291,9.0,25.0,ECL micro cuvette,-6.060719452674976,-0.2093596462775328
22111323_7_CoolingCurve,22111323,7,CoolingCurve,-32.86281259339174,0.22948271885856247,56.28016258302797,0.1378398592774194,0.24748832358826742,0.00651652467449151,0.00687627501944231,0.00014435509771159973,0.0006112476501138886,8.260706103772454e-06,-0.0007910299747002636,8.424255582091909e-05,0.00027189783575839874,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/7_CoolingCurve.csv,,True,WC1785,9.0,25.0,ECL micro cuvette,-1.923322274949494,-0.09975653818617522
22111323_4_SecondaryCoolingCurve,22111323,4,SecondaryCoolingCurve,-26.765325326779298,0.6799517618308447,58.03538225989018,0.6565030299888135,0.19052154147364037,0.015031872236270664,0.007459891740735636,0.0002507720005435996,0.00056726447694877,1.830901016626453e-05,-0.0010395992021721145,0.00018938637138231717,0.0004164780613769732,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/4_SecondaryCoolingCurve.csv,,True,WC1272,9.0,25.0,ECL micro cuvette,-1.700011171137095,-0.0808167472372794
22111323_1_SecondaryMeltingCurve,22111323,1,SecondaryMeltingCurve,-34.47857429904418,0.5771654264909215,49.106086248697665,0.21769820805866127,0.06502085332924484,0.0073343209550633505,0.004995792365134921,0.00036070865470388134,0.0008273881108562531,2.146607265383362e-05,0.002294993310764326,9.768935594889637e-05,0.0006470306151177653,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/1_SecondaryMeltingCurve.csv,,True,WC28,9.0,25.0,ECL micro cuvette,-1.295245030296296,-0.10699122769223889
22111323_6_MeltingCurve,22111323,6,MeltingCurve,-31.119408540540327,0.3912311894808788,48.45805248667257,0.20020012617137634,0.031545228970767704,0.0045154968673020955,0.006777133738095839,0.00020234485244043348,0.0005601326326543088,1.310447839115415e-05,0.002106468781605919,5.89683259981004e-05,0.00034225448779216826,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_MeltingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.1087030118018992,-0.0967619072343654
22111323_6_SecondaryMeltingCurve,22111323,6,SecondaryMeltingCurve,-33.33012726492102,0.5678277418009173,48.32018770303983,0.238700398934519,0.023200292634544727,0.005443518655787907,0.005393927350178074,0.00026856876271590574,0.0007118989856431668,1.6356871368912437e-05,0.002294026981088937,7.206978145672908e-05,0.0004718498579275947,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_SecondaryMeltingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.1736805191828477,-0.10368030548359881
22111323_2_TertiaryMeltingCurve,22111323,2,TertiaryMeltingCurve,-33.24418851346518,0.8525452510104778,66.81122340125795,1.394602938599779,0.3203692639435841,0.07936134062275099,0.005282167578607513,0.00030712235101444874,0.0008886659371705186,1.531401118709036e-05,-0.0019265502126135647,0.0009887112819264427,0.0006452451876856639,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/2_TertiaryMeltingCurve.csv,,True,WC135,9.0,25.0,ECL micro cuvette,-2.9151852103988447,-0.09778817766585955
22111323_7_TertiaryCoolingCurve,22111323,7,TertiaryCoolingCurve,-33.42751683447296,0.37008411426131904,55.692603221503845,0.21320311374792478,0.1920486782236463,0.009019101030726723,0.005964268544808735,0.00021113090373155397,0.0007913318123335955,1.189512981366287e-05,7.027901452127949e-05,0.00011677311661791205,0.0004010896338309672,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/7_TertiaryCoolingCurve.csv,,True,WC1785,9.0,25.0,ECL micro cuvette,-1.9001409876507258,-0.10165202594493708
22111323_6_TertiaryMeltingCurve,22111323,6,TertiaryMeltingCurve,-31.65725093009346,0.37467897664007394,48.18884501753249,0.1838258739192367,0.01975108059165072,0.003943560508409705,0.005421553453998446,0.00018340953732252,0.0007316498983664932,1.1662321508437624e-05,0.0023794851723621946,5.1689429691726095e-05,0.00031333072678754357,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_TertiaryMeltingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.1022883782339703,-0.09851672594505721
22111323_3_CoolingCurve,22111323,3,CoolingCurve,-44.47393947964329,1.6363472889131958,62.64430237117648,0.870229135177128,0.07794367433820121,0.020536253508681032,0.010148680174376118,0.00018830245436141432,0.00017901407575093842,7.754338080368241e-06,-0.00017486642459285662,0.0002656909110420969,0.00045011798863682685,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/3_CoolingCurve.csv,,True,WC510,9.0,25.0,ECL micro cuvette,-3.3964338989668112,-0.1324439967134499
22111323_6_CoolingCurve,22111323,6,CoolingCurve,-32.04830458819697,0.5553825073232244,48.183680676418625,0.1995853701786625,0.1316889848453191,0.005616527661172982,0.00768098330764036,0.000331400758196328,0.0004686433982012961,2.249907002632897e-05,0.00031804595657414225,7.50677609923116e-05,0.0005438936901262496,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_CoolingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.1154075227362257,-0.09973527991443092
22111323_6_SecondaryCoolingCurve,22111323,6,SecondaryCoolingCurve,-27.664260207882172,0.4230035841835252,50.540491705265445,0.2362215121352391,0.22130185142564154,0.008308903996966965,0.008079290542330031,0.0003328655462326864,0.00045892140351222466,2.603903322778685e-05,-0.0006410402409695592,0.00010741852634882792,0.0005149315097906346,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_SecondaryCoolingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.1572403128177493,-0.08546516168004005
22111323_7_TertiaryMeltingCurve,22111323,7,TertiaryMeltingCurve,-33.239545880294614,0.5729645847241065,56.1402149608741,0.4686999063013739,0.059398278208109535,0.01848560410489762,0.006648732801937257,0.0003355181837280463,0.0007639667768850611,1.8049491702654693e-05,0.0023398541185102317,0.00023560295098513194,0.0006590849148993851,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/7_TertiaryMeltingCurve.csv,,True,WC1785,9.0,25.0,ECL micro cuvette,-1.9320709345288938,-0.1009430112712098
22111323_6_TertiaryCoolingCurve,22111323,6,TertiaryCoolingCurve,-25.672897645410792,0.517768104547105,53.14727767748856,0.3969069222590731,0.28736043540382594,0.01540104227571913,0.007752917351895511,0.0004305371282320923,0.0005027943647717414,3.6107839372268805e-05,-0.0014057641513187669,0.00019491138706512323,0.0006597321247165818,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/6_TertiaryCoolingCurve.csv,,True,WC1767,9.0,25.0,ECL micro cuvette,-1.2704592879745924,-0.07867947237606385
22111323_3_MeltingCurve,22111323,3,MeltingCurve,-30.70311756048994,1.6937881923831426,67.67923142544308,2.08551062402037,0.010000000018044927,0.13555484012141414,0.009420427406423904,0.0002353925664657876,0.00020940828723037264,1.2277918435803289e-05,0.0015073956898024043,0.0008934942765805826,0.0004827863697972544,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/3_MeltingCurve.csv,,True,WC510,9.0,25.0,ECL micro cuvette,-2.763695018708828,-0.09008358066026476
22111323_3_SecondaryMeltingCurve,22111323,3,SecondaryMeltingCurve,-29.26852570283486,1.2541520106853876,68.64137105475525,1.4167540302972113,0.010000000002064986,0.01115722275956034,0.00954812622593984,0.0001547888697840256,0.00022599068003348322,8.506182272056623e-06,0.0016262909322231067,0.0006541266886542395,0.0003075628747097172,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/3_SecondaryMeltingCurve.csv,,True,WC510,9.0,25.0,ECL micro cuvette,-2.7095367537546116,-0.08563272271184992
22111323_3_TertiaryMeltingCurve,22111323,3,TertiaryMeltingCurve,-25.949859779832195,3.3027680595207984,67.91744859841312,4.716800219952496,0.010000000015658737,0.05451930786685628,0.009853342970516418,0.0004301694683726182,0.00021256592315443967,2.78223608417889e-05,0.0014757438026897773,0.0015274460847523532,0.0007846005023666518,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/3_TertiaryMeltingCurve.csv,,True,WC510,9.0,25.0,ECL micro cuvette,-2.3523307755576943,-0.07608424634620184
22111323_2_TertiaryCoolingCurve,22111323,2,TertiaryCoolingCurve,-33.42178321726724,1.4223494463141904,54.84825101518461,1.031180123681474,0.017907259475298126,0.014579184107852862,0.005205133783257182,0.0003193682351994303,0.0009050182962735409,1.7304032988315366e-05,0.0016237302063690784,0.00018681321596799327,0.0006206989116197229,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111323_WC7_hairpin_25mM-Na/2_TertiaryCoolingCurve.csv,,True,WC135,9.0,25.0,ECL micro cuvette,-1.818669381286591,-0.10189622387870596
